neo_reference_id,name,absolute_magnitude_h,min_diameter_m,max_diameter_m,close_approach_date,epoch_date_close_approach,miss_distance_km,relative_velocity_kph,is_potentially_hazardous,is_sentry_object
54107791,(2021 BJ3),25.1,25.3837029364,56.7596852866,2022-01-13,1642032780000,49376036.33828923,79759.553944986,False,False
54132515,(2021 FX2),26.26,14.8783570477,33.2690177523,2022-01-13,1642091340000,73162760.26717503,35276.4352237886,False,False
54166595,(2021 NR1),25.75,18.8171989489,42.0765359959,2022-01-13,1642040460000,41215310.59009496,37122.3034464323,False,False
54225718,(2021 WU5),22.4,88.0146520901,196.8067450894,2022-01-13,1642105440000,30825200.893769752,20066.0067571121,False,False
54235526,(2022 AQ1),25.83,18.1365624903,40.5545866065,2022-01-13,1642088340000,8521184.224484982,39164.8717833379,False,False
54235538,(2022 AG2),27.39,8.8420909266,19.771516375,2022-01-13,1642059420000,1212342.769096783,33088.9796671813,False,False
54235665,(2022 AQ2),26.29,14.6742183361,32.8125497162,2022-01-13,1642040520000,5424847.498735633,15182.5005951067,False,False
54236425,(2022 AS3),25.87,17.8055329183,39.8143819809,2022-01-13,1642113240000,4702523.353790064,17504.5841977558,False,False
54236440,(2022 AU4),24.2,38.4197891064,85.9092601232,2022-01-13,1642083060000,22676314.59028344,58191.2647574306,False,False
54236582,(2022 AU5),26.2,15.2951935344,34.201092472,2022-01-13,1642045620000,4555180.207926917,20897.0878547679,False,False
54236938,(2022 AS6),24.84,28.6124453783,63.9793728683,2022-01-13,1642066140000,18060652.262711268,25834.0485592414,False,False
54236939,(2022 AT6),23.23,60.0558027725,134.2888574426,2022-01-13,1642113000000,13035883.2487899,92197.8238662288,False,False
54240415,(2022 BH4),22.12,100.1278697699,223.8927232478,2022-01-13,1642039800000,47382015.063104406,51899.027385037,False,False
54357255,(2023 HG7),27.04,10.3885510102,23.2295062464,2022-01-13,1642078740000,51461441.22265864,43377.5768395561,False,True
2752296,752296 (2015 OX78),19.84,286.1244537828,639.7937286834,2022-01-13,1642033260000,29438597.65454328,77550.0912661352,False,False
2007482,7482 (1994 PC1),16.59,1278.0709881794,2857.8536096394,2022-01-18,1642542660000,1981476.551318749,70399.6727522299,True,False
3674010,(2014 MV18),23.83,45.5569852336,101.8685158322,2022-01-18,1642537800000,60484508.453967735,54558.861207224,False,False
3743615,(2016 CM194),27.7,7.6657557353,17.1411509231,2022-01-18,1642528200000,60753395.84502318,84402.7443398617,False,False
3764798,(2016 WN7),27.9,6.9912523225,15.6329154409,2022-01-18,1642492260000,20048311.349922016,18946.6161700941,False,True
3797905,(2018 BM5),27.42,8.7207728909,19.5002410005,2022-01-18,1642465620000,8553060.987418192,29203.1878228838,False,False
3799637,(2018 CW13),19.94,273.246732042,610.9982674756,2022-01-18,1642541820000,19095758.23725577,86788.0778562007,False,False
3831218,(2018 TD2),26.5,13.3215566698,29.7879062798,2022-01-18,1642502160000,70594774.73483124,61460.8230142429,False,False
3892166,(2019 UP13),23.45,54.2693945693,121.3500553547,2022-01-18,1642527600000,68114923.51601605,42911.9380858075,False,False
54105263,(2021 AZ4),21.45,136.3185558649,304.8175575085,2022-01-18,1642547220000,73704224.8508299,77512.9597756211,False,False
54106083,(2021 BA),26.0,16.7708462163,37.5007521798,2022-01-18,1642492080000,3736907.385034997,32752.8627466278,False,False
54235465,(2022 AW),24.33,36.1871996599,80.917038355,2022-01-18,1642520220000,3613519.226416654,36445.2282426341,False,False
54236573,(2022 AL5),26.63,12.5474356368,28.0569190272,2022-01-18,1642539840000,9071439.388418064,16781.5257969974,False,False
54236615,(2022 AA6),27.16,9.8300330186,21.9806220506,2022-01-18,1642524120000,4632493.434328007,16272.1130830745,False,False
54239715,(2022 BJ),21.48,134.4481951604,300.6353038309,2022-01-18,1642475340000,7892747.209078442,87857.0731546952,True,False
54240411,(2022 BU3),25.84,18.053232555,40.3682552065,2022-01-18,1642480740000,10928410.270069784,26815.4374821569,False,False
54359707,(2023 KD2),24.9,27.8326768072,62.2357573367,2022-01-18,1642511220000,38627498.403246455,29093.0743986798,False,False
54386826,(2023 SC4),26.05,16.3890951495,36.6471308439,2022-01-18,1642505700000,61321323.40925361,69944.8492802682,False,False
54487955,(2024 TO4),27.09,10.1520787189,22.7007381285,2022-01-18,1642542060000,26199399.570558324,35243.7814740597,False,False
54490858,(2024 TA12),29.48,3.3771859716,7.5516174053,2022-01-18,1642526760000,69193549.68011267,64540.3622610452,False,False
54518076,(2025 CC),27.57,8.1386988067,18.1986837803,2022-01-18,1642536060000,14328990.796263983,16353.9143849832,False,False
2412983,412983 (1996 FO3),20.16,246.9192656061,552.1282628496,2022-01-19,1642635540000,21172118.2997669,24290.3359711433,True,False
3842895,(2019 LW5),25.4,22.1082810359,49.435619262,2022-01-19,1642582380000,66674114.027147405,25492.6581157104,False,False
54225510,(2021 WV4),21.8,116.0259082094,259.4418179074,2022-01-19,1642602000000,69705766.50388213,32676.9178997089,False,False
54239558,(2022 BE),28.13,6.2886145559,14.0617696313,2022-01-19,1642616820000,922232.077822309,28874.8635111336,False,False
54240280,(2022 BG2),24.99,26.7026877056,59.7090248917,2022-01-19,1642570680000,6856593.361293733,44898.8985229248,False,False
54243727,(2022 BC6),24.09,40.4161533403,90.3732662579,2022-01-19,1642586760000,22091968.91413689,29721.2216295392,False,False
54312919,(2022 TK),26.53,13.1387780601,29.3792008837,2022-01-19,1642627200000,56935053.12411839,28097.8923715044,False,False
54339976,(2023 BL2),29.12,3.9861622928,8.913329856,2022-01-19,1642554060000,27023645.91119828,26081.1870174399,False,False
54349263,(2023 FK),25.08,25.6185754479,57.2848761883,2022-01-19,1642575660000,16681936.870376283,13678.6191095919,False,False
54427163,(2024 CC7),26.36,14.2087206728,31.7716652976,2022-01-19,1642608720000,27333053.84507532,19260.9376665084,False,False
54432219,(2024 GC),24.91,27.7047972733,61.9498100059,2022-01-19,1642567020000,51915427.47944485,47751.0544038528,False,False
54514252,(2025 AK1),23.92,43.7074004031,97.732718421,2022-01-19,1642553760000,26004248.28147568,45779.7547105196,False,False
3744790,(2016 DL),21.4,139.4938229344,311.9176705226,2022-01-15,1642271700000,12948740.9935362,62679.3378224623,True,False
3776079,(2017 MW4),20.05,259.7496533301,580.817881978,2022-01-15,1642270380000,22238178.01838672,61558.5433278481,False,False
3781697,(2017 ST10),28.4,5.5533491158,12.4176661257,2022-01-15,1642205460000,27597422.70726635,53807.7649235576,False,False
3843341,(2019 OO),21.23,150.8533561176,337.3183589129,2022-01-15,1642289880000,45856344.28258532,81208.5744667025,True,False
3989209,(2020 BJ9),24.9,27.8326768072,62.2357573367,2022-01-15,1642262580000,67783247.8195112,70044.1081063492,False,False
54177600,(2021 PP),24.18,38.7752830381,86.70416872,2022-01-15,1642219200000,66902731.88564733,23786.5126444638,False,False
54235539,(2022 AH2),24.6,31.9561886721,71.4562101727,2022-01-15,1642277220000,23271593.50708065,34902.7616499983,False,False
54235668,(2022 AT2),26.95,10.828167784,24.2125192369,2022-01-15,1642237680000,727675.574910996,23107.7761109693,False,True
54236428,(2022 AV3),25.43,21.8049440483,48.7573371375,2022-01-15,1642243620000,4811660.699633911,38842.1577381427,False,False
54236430,(2022 AY3),24.27,37.201031034,83.1840342251,2022-01-15,1642212660000,12335227.248289593,68809.5291572528,False,False
54236445,(2022 AB5),23.16,62.0233152954,138.6883491905,2022-01-15,1642253520000,35053932.399648994,19950.6692774531,False,False
54236583,(2022 AV5),24.44,34.3997254657,76.9201245487,2022-01-15,1642237440000,3898002.58437406,71393.7455955922,False,False
54244196,(2022 BK7),23.29,58.4191154186,130.6291132614,2022-01-15,1642212360000,42752236.96475498,44459.5388413255,False,False
54244200,(2022 BN7),24.16,39.1340663147,87.5064325156,2022-01-15,1642290900000,14574194.391093362,54109.5225682345,False,False
54245577,(2022 BD10),25.42,21.905591097,48.9823907803,2022-01-15,1642212180000,21975135.07203707,7579.0902046552,False,False
54295352,(2022 PC2),27.05,10.3408199539,23.1227763601,2022-01-15,1642218240000,26178477.814765856,14170.6565557022,False,True
54496024,(2024 UB5),28.29,5.8419115419,13.0629113261,2022-01-15,1642282440000,60819453.16312781,35496.6741059155,False,True
3297182,(2005 UE1),26.2,15.2951935344,34.201092472,2022-01-16,1642310880000,32333120.495753154,17595.3246255382,False,False
3674024,(2014 ME19),20.75,188.1719894893,420.7653599595,2022-01-16,1642326900000,51255087.86555296,40870.1932702502,False,False
3710715,(2015 DU),26.6,12.7219878539,28.4472296503,2022-01-16,1642342020000,59387477.248965226,44276.4944992105,False,False
3739011,(2015 YU7),21.38,140.7845433864,314.8038091933,2022-01-16,1642319580000,29383961.81965762,33639.9140186797,True,False
3766434,(2017 AH13),21.41,138.852907036,310.4845390059,2022-01-16,1642338540000,21882327.111612648,67016.0079927346,False,False
3772840,(2017 FP91),25.5,21.113244479,47.2106498806,2022-01-16,1642370580000,58647822.54981504,54241.5964248536,False,False
3837925,(2019 BL),25.2,24.2412481101,54.2050786336,2022-01-16,1642365840000,32114135.588177636,38869.2489189892,False,False
3843838,(2019 RE3),22.85,71.5409950884,159.9705281956,2022-01-16,1642328220000,66250601.2005553,56865.3579585803,False,False
3869336,(2019 SF6),26.26,14.8783570477,33.2690177523,2022-01-16,1642319340000,56170512.35554031,25987.5848642187,False,False
54236580,(2022 AS5),26.49,13.3830461816,29.925401008,2022-01-16,1642316400000,3077279.677486854,28942.9718805496,False,False
54238326,(2022 AB7),24.85,28.4809831332,63.6854143519,2022-01-16,1642316760000,10744240.64646831,15106.8487920038,False,False
54239786,(2022 BV),23.64,49.7227312909,111.1834071935,2022-01-16,1642310520000,19961406.297050983,47432.2817375287,False,False
54240300,(2022 BE3),25.09,25.5008687857,57.0216760901,2022-01-16,1642308360000,4206990.716708307,75486.9856293598,False,False
54247994,(2022 CR7),23.2,60.8912622106,136.1570015386,2022-01-16,1642337040000,37804770.66050444,19947.5577845014,False,False
54339170,(2023 AE2),25.09,25.5008687857,57.0216760901,2022-01-16,1642373760000,46451402.75196128,89948.5338379885,False,False
54339760,(2023 BW),24.47,33.9277435382,75.8647408746,2022-01-16,1642364040000,59414853.74893395,59240.8585763644,False,False
54340710,(2023 CD),24.07,40.7901194028,91.209479795,2022-01-16,1642295700000,20752975.93006748,25291.6008388963,False,False
2786479,786479 (2015 YU7),21.38,140.7845433864,314.8038091933,2022-01-16,1642319580000,29383961.83461741,33639.9140191634,True,False
2137108,137108 (1999 AN10),18.05,652.4616297891,1458.9485569187,2022-01-17,1642405620000,58595148.64611507,129142.4273390632,True,False
3183851,(2004 LY5),21.68,122.6182113181,274.1826557868,2022-01-17,1642424460000,37249917.48635861,79816.8797934703,True,False
3730580,(2015 TY237),21.58,128.3970295822,287.1044862548,2022-01-17,1642452240000,47764116.566358,92016.7011234342,True,False
3748467,(2016 FP12),25.6,20.1629919443,45.0858206172,2022-01-17,1642389060000,59462625.36035359,27874.7986114688,False,False
3825001,(2018 KP1),25.0,26.58,59.4346868419,2022-01-17,1642389660000,32771569.816956904,38494.148242306,False,False
54194349,(2021 RY5),25.56,20.5378499518,45.924028604,2022-01-17,1642428780000,62794571.25145944,11163.9161319845,False,False
54203700,(2021 TR3),25.43,21.8049440483,48.7573371375,2022-01-17,1642439580000,51335117.46015793,29473.1823999709,False,False
54212684,(2021 UQ1),21.1,160.1603379786,358.1294030194,2022-01-17,1642382760000,23952956.76787428,44049.1898271092,True,False
54235468,(2022 AA1),22.66,78.0827277491,174.5982871157,2022-01-17,1642410240000,16654190.444794623,45857.8758840671,False,False
54236438,(2022 AT4),23.85,45.1393162824,100.9345796654,2022-01-17,1642380240000,36938066.20039044,13644.1074643056,False,False
54237995,(2022 AY6),26.3,14.6067964271,32.6617897446,2022-01-17,1642456560000,489790.128364576,82464.0425745833,False,True
54239556,(2022 BC),25.38,22.3128464417,49.8930414151,2022-01-17,1642382400000,7200538.701101295,28558.8963868818,False,False
54239831,(2022 BX),24.06,40.9783980394,91.6304836251,2022-01-17,1642427880000,18209198.115610067,21921.4342656303,False,False
54239845,(2022 BM1),26.56,12.9585072669,28.9761031358,2022-01-17,1642457220000,2948574.242096805,52172.8664155214,False,False
54239890,(2022 BW1),25.41,22.0067027115,49.2084832235,2022-01-17,1642421940000,6908148.467403335,40006.2175089584,False,False
54240298,(2022 BC3),21.07,162.3883902199,363.1114792885,2022-01-17,1642441620000,69286969.22654922,6986.5537911081,False,False
54243527,(2022 BP5),24.97,26.9497646329,60.2615056967,2022-01-17,1642428600000,11204307.637795985,33773.9486195346,False,False
54244185,(2022 BY6),25.36,22.5193046679,50.3546960434,2022-01-17,1642445640000,12567568.65761296,28932.2652003717,False,False
54244201,(2022 BO7),26.47,13.5068779833,30.2022973344,2022-01-17,1642408620000,10731918.329755558,14984.583120936,False,False
54244789,(2022 CM1),24.48,33.7718597164,75.5161740526,2022-01-17,1642388400000,13112102.720284058,13177.6017989499,False,False
54275765,(2022 GA5),20.99,168.4825692521,376.7384778715,2022-01-17,1642405980000,59867413.32075354,75448.4239392779,False,False
54336914,(2022 YS5),24.84,28.6124453783,63.9793728683,2022-01-17,1642455240000,13802456.005236186,23758.3042553343,False,False
54408328,(2023 WF3),24.78,29.4140601781,65.7718380526,2022-01-17,1642443900000,61037245.29696625,79248.9496940262,False,False
54417773,(2023 BK17),24.98,26.8259417119,59.9846292283,2022-01-17,1642429560000,5122933.266241993,60566.2565633791,False,False
2524392,524392 (2002 AU5),17.83,722.0295576574,1614.5071726861,2022-01-21,1642756980000,25663971.335756894,97409.1714338866,False,False
3401433,(2008 CT1),27.7,7.6657557353,17.1411509231,2022-01-21,1642787520000,59888669.05379079,95694.6879189425,False,True
3605335,(2012 KF47),21.07,162.3883902199,363.1114792885,2022-01-21,1642753980000,35655789.32926733,31194.8217503087,False,False
3624059,(2013 AT72),24.2,38.4197891064,85.9092601232,2022-01-21,1642794840000,43352987.37876807,81273.6170719697,False,False
3740496,(2016 AG193),23.5,53.0340723319,118.5877908577,2022-01-21,1642798800000,17019940.033189576,54957.3587072968,False,False
3792468,(2017 YH),18.12,631.7641481849,1412.6675810887,2022-01-21,1642807020000,17969484.62797161,45576.9836605307,False,False
3825100,(2018 LC1),24.9,27.8326768072,62.2357573367,2022-01-21,1642803060000,27275608.906266164,40710.5010037519,False,False
3826807,(2018 PN22),27.5,8.4053340207,18.7948982439,2022-01-21,1642809420000,4357094.66134273,9870.5944520542,False,False
3989260,(2020 BM11),23.1,63.7609789875,142.5738833281,2022-01-21,1642802280000,39909304.72922926,44946.9885475588,False,False
3989345,(2020 BA15),27.4,8.801465209,19.6806745089,2022-01-21,1642789200000,8061393.899458087,38416.925135084,False,False
54230520,(2021 CG37),26.05,16.3890951495,36.6471308439,2022-01-21,1642746420000,35838237.67977659,24763.4802160943,False,False
54236434,(2022 AE4),23.51,52.7904029034,118.0429294515,2022-01-21,1642762740000,13085654.75933464,77999.185584266,False,False
54236442,(2022 AX4),26.11,15.9424468069,35.6483947878,2022-01-21,1642745760000,3025194.591003203,24848.8514714832,False,False
54246386,(2022 CA5),23.06,64.9463840906,145.2245297194,2022-01-21,1642748520000,6600071.550655045,51509.207425288,False,False
54246396,(2022 CN5),25.19,24.3531406274,54.4552779086,2022-01-21,1642796940000,7261620.797963977,20181.8139697967,False,False
54248958,(2022 DB5),21.33,144.0638366688,322.1365318908,2022-01-21,1642803360000,59704340.85644712,67844.5616263284,False,False
54359396,(2023 KG1),24.95,27.1991277348,60.8190985438,2022-01-21,1642804140000,47341975.62703273,36375.7957497454,False,False
54374822,(2023 NT),23.96,42.9096504404,95.9488952756,2022-01-21,1642747500000,35257841.83619164,53400.4583113512,False,False
2678861,678861 (2017 YH),18.12,631.7641481849,1412.6675810887,2022-01-21,1642807020000,17969515.714408994,45576.9760414313,False,False
3402134,(2008 CL20),25.3,23.150212221,51.7654482198,2022-01-20,1642642860000,70631086.99981101,77147.6695164925,False,False
3732504,(2015 UA52),22.5,84.0533402073,187.9489824394,2022-01-20,1642694760000,68905124.40332098,26622.3307327245,False,False
3797710,(2018 BP),20.56,205.3784995184,459.2402860401,2022-01-20,1642674420000,71092291.65302047,17602.1736361382,True,False
3841900,(2019 JD7),21.89,111.3153296083,248.908643942,2022-01-20,1642652400000,26907359.02883076,40928.5315805868,False,False
3843131,(2019 NE2),21.09,160.8996045096,359.7824532363,2022-01-20,1642698540000,36355575.46303295,61810.6613607792,True,False
3972419,(2020 AT),25.2,24.2412481101,54.2050786336,2022-01-20,1642637580000,36724917.10572362,30126.2046918234,False,False
3986679,(2020 AK3),26.13,15.796285576,35.3215683399,2022-01-20,1642694220000,27977434.47787392,41734.33439796,False,False
